x,y,z,group
0.02341635525226593,0.019181938841938972,0.04844018816947937,M
0.2829242944717407,0.1586851328611374,0.14872512221336365,M
0.2749219536781311,-0.035031143575906754,0.120968759059906,M
-0.022907039150595665,-0.02253013849258423,0.013477402739226818,M
-0.16732098162174225,0.01850593090057373,-0.053922832012176514,M
0.10300642251968384,0.1288721114397049,0.061159808188676834,M
-0.18602478504180908,-0.05735396221280098,0.1309816539287567,M
-0.1464913785457611,-0.18483048677444458,0.19028250873088837,M
-0.15271998941898346,0.20148798823356628,-0.10891956090927124,M
-0.040627844631671906,-0.0037551408167928457,-0.11476415395736694,M
-0.10317118465900421,-0.049225952476263046,-0.24874387681484222,M
-0.21407057344913483,-0.0266944020986557,0.03380705043673515,M
0.31035226583480835,0.02234836481511593,0.05725806951522827,M
-0.150900200009346,-0.039392393082380295,-0.04675754904747009,M
-0.18833895027637482,0.06498106569051743,-0.10746394842863083,M
-0.015526092611253262,-0.022742338478565216,0.017800332978367805,M
-0.11428654193878174,0.05302268639206886,-0.004929874092340469,M
0.015183082781732082,0.09990392625331879,-0.2005266696214676,M
-0.08389823138713837,-0.15216222405433655,0.22962136566638947,M
-0.06506771594285965,0.1043998971581459,0.02079961821436882,M
0.03752881661057472,-0.14960016310214996,0.19740985333919525,M
0.18712429702281952,-0.15388689935207367,0.046666085720062256,M
-0.018305348232388496,0.0038109186571091413,-0.05308045446872711,M
0.2517148554325104,0.13951891660690308,0.21285879611968994,M
0.22627098858356476,0.01857120729982853,0.091310054063797,M
-0.03370358422398567,0.03012867644429207,-0.06655438989400864,M
0.16681531071662903,0.05236721783876419,0.28074657917022705,M
-0.16332732141017914,0.05938352644443512,-0.06549256294965744,M
0.032341040670871735,-0.020810723304748535,0.0612146258354187,M
-0.10253047943115234,-0.011105663143098354,0.006829909514635801,M
0.07822778075933456,-0.012630082666873932,-0.07352840155363083,M
0.07686279714107513,0.014933206140995026,-0.037527017295360565,M
0.2615428864955902,0.03546491265296936,0.026727329939603806,M
-0.11745123565196991,0.023242540657520294,-0.24501729011535645,M
0.07745600491762161,0.12423723936080933,0.05281035974621773,M
-0.04040800780057907,-0.05377835035324097,0.0473870225250721,M
0.11821479350328445,-0.022133277729153633,-0.17130494117736816,M
-0.03221144899725914,0.15109871327877045,-0.3134573996067047,M
0.2112080603837967,0.11372806131839752,0.16523300111293793,M
0.163164421916008,0.11521615087985992,0.16679619252681732,M
0.12816889584064484,0.013374063186347485,-0.1619209349155426,M
-0.10732690989971161,0.09642092883586884,0.04286498576402664,M
0.12189291417598724,-0.08468348532915115,-0.12054648250341415,M
-0.012866158969700336,-0.0733993873000145,0.10785914212465286,M
-0.11287130415439606,-0.2576024532318115,0.15572203695774078,M
0.13245190680027008,0.20207901298999786,-0.09005136787891388,M
0.06974225491285324,0.04379992187023163,0.030333174392580986,M
-0.2189188003540039,-0.010860280133783817,0.10090868920087814,M
-0.021844761446118355,-0.045348089188337326,0.0049925195053219795,M
0.1479186862707138,-0.0821254774928093,-0.10840504616498947,M
-0.03888474404811859,-0.05087123438715935,-0.06198761612176895,M
0.18616650998592377,0.06693296134471893,0.12113076448440552,M
0.024611372500658035,-0.24961982667446136,-0.0619354322552681,M
-0.015450866892933846,-0.06553582102060318,0.04642179235816002,M
-0.10918387770652771,0.020121943205595016,0.1620844155550003,M
-0.15199065208435059,-0.036115437746047974,0.09108822792768478,M
0.03148852288722992,0.005812560673803091,-0.07109259814023972,M
0.1478380709886551,0.14266814291477203,0.1710858792066574,M
0.04675774276256561,0.05601799488067627,-0.3377361595630646,M
-0.08107173442840576,0.04766879975795746,-0.05291960388422012,M
0.01693131774663925,-0.02440892904996872,-0.12371162325143814,M
0.16679413616657257,0.1320047825574875,-0.22172777354717255,M
0.18277788162231445,-0.2141665816307068,-0.19062000513076782,M
-0.06857682764530182,-0.10532616823911667,0.13070693612098694,M
-0.16525784134864807,-0.06053207069635391,-0.03611139580607414,M
-0.07946079224348068,0.009823611006140709,-0.02789115160703659,M
-0.08587349206209183,-0.09671317040920258,0.11247579008340836,M
-0.16256511211395264,-0.01578405685722828,-0.07707544416189194,M
-0.13350391387939453,-0.019087327644228935,0.1405850499868393,M
0.18561990559101105,0.0032035259064286947,0.16108453273773193,M
0.0815252736210823,-0.01900305226445198,0.3380747437477112,M
-0.015726353973150253,0.06345818191766739,0.06701114028692245,M
-0.06602787226438522,-0.08236026763916016,0.19703540205955505,M
-0.18787290155887604,0.013646019622683525,-0.1259782314300537,M
0.04141232743859291,-0.030168665573000908,0.18925926089286804,M
0.22385965287685394,0.07603146135807037,0.25348639488220215,M
-0.15138132870197296,0.09209170937538147,-0.026698702946305275,M
-0.12670083343982697,-0.008814542554318905,-0.07295457273721695,M
-0.043122053146362305,0.09471987187862396,-0.003327533369883895,M
0.016080724075436592,-0.04860489070415497,0.0014811573782935739,M
0.040009092539548874,0.10660725831985474,0.23996096849441528,M
0.021227162331342697,0.012936891987919807,-0.010105772875249386,M
-0.07516822218894958,-0.03872537240386009,-0.29552021622657776,M
0.11343922466039658,0.056988101452589035,0.020702313631772995,M
0.09068295359611511,0.0908842459321022,0.11765226721763611,M
0.04317307844758034,0.03505784645676613,0.07752327620983124,M
0.19418257474899292,0.10810985416173935,0.1397402286529541,M
-0.1457502841949463,0.1367918998003006,-0.1196196973323822,M
-0.016780609264969826,0.14002738893032074,-0.05316556617617607,M
-0.07841969281435013,0.053174421191215515,-0.1573660969734192,M
-0.05291254445910454,0.19579249620437622,-0.24565036594867706,M
-0.011037304997444153,-0.15587769448757172,-0.1024668738245964,M
-0.10676810890436172,-0.04091533645987511,0.006468541920185089,M
0.08739598840475082,-0.1901726871728897,0.018401242792606354,M
0.12191742658615112,0.09916437417268753,0.10509657859802246,M
-0.04465289041399956,0.12263836711645126,-0.021381914615631104,M
0.16986005008220673,-0.035325050354003906,0.08875763416290283,M
0.15005262196063995,0.06636850535869598,0.056256379932165146,M
0.12998998165130615,0.02090051956474781,-0.15604104101657867,M
-0.17084331810474396,0.0651850476861,0.1477966010570526,M
-0.04301723837852478,-0.1792885959148407,0.011549510061740875,M
0.16747334599494934,0.14194630086421967,0.017404690384864807,M
-0.015471534803509712,-0.024797704070806503,0.0004273507511243224,M
-0.006496462970972061,-0.08974410593509674,-0.1570349633693695,M
-0.019565898925065994,0.10790779441595078,-0.266979843378067,M
-0.07577946782112122,0.027133949100971222,-0.07712911069393158,M
0.13594567775726318,-0.029303180053830147,-0.049562159925699234,M
0.033715907484292984,-0.049363505095243454,-0.0968649685382843,M
0.16656871140003204,0.02136188931763172,-0.09597548097372055,M
-0.256634384393692,-0.09141775965690613,0.021059701219201088,M
0.0670437440276146,-0.09406023472547531,0.13449661433696747,M
0.11977335810661316,-0.03298591822385788,-0.11124662309885025,M
0.1045558750629425,0.2096429467201233,0.11161505430936813,M
0.0964653491973877,0.014987892471253872,-0.146834135055542,M
-0.005530398804694414,-0.12726657092571259,-0.04612075909972191,M
-0.11413422971963882,0.06160346418619156,-0.14337578415870667,M
0.08581572771072388,0.14247827231884003,0.00042183074401691556,M
-0.1042063757777214,-0.053120505064725876,0.01539784949272871,M
0.03311306983232498,0.03698008880019188,0.11557841300964355,M
-0.010907328687608242,-0.07318827509880066,-0.2610432803630829,M
-0.048782043159008026,0.0003218930505681783,-0.004605349153280258,M
0.29760634899139404,0.05727745220065117,0.09119734168052673,M
0.0325348824262619,-0.02773556485772133,-0.10921867191791534,M
-0.10727639496326447,-0.07105672359466553,0.03487151116132736,M
0.06274019926786423,0.08282491564750671,0.004878525156527758,M
0.020620539784431458,-0.015142709948122501,-0.05500834807753563,M
0.02787497639656067,-0.07928614318370819,-0.09149741381406784,M
0.1428963840007782,-0.11195697635412216,0.023215068504214287,M
-0.06449773907661438,0.05967570096254349,0.08843836933374405,M
-0.13706688582897186,0.026356719434261322,0.11109963804483414,M
-0.0025051815900951624,-0.09217599034309387,-0.25890645384788513,M
0.16528654098510742,-0.1012282744050026,0.06517592817544937,M
0.02042965032160282,-0.06367712467908859,0.01973259076476097,M
0.04572422057390213,-0.24522775411605835,-0.02894977107644081,M
-0.1106245368719101,-0.005779055412858725,0.13054506480693817,M
-0.06919943541288376,0.062073178589344025,0.00900273583829403,M
-0.08550160378217697,0.01686193235218525,0.131572425365448,M
-0.0668083131313324,0.07105229049921036,0.06633410602807999,M
-0.04179173335433006,0.026939593255519867,0.26629072427749634,M
-0.0877520889043808,-0.4018239378929138,0.003224578918889165,M
-0.016487279906868935,-0.07972556352615356,0.10237662494182587,M
0.0136524373665452,-0.032681163400411606,0.0047545176930725574,M
0.0342775359749794,-0.0569104366004467,-0.16087374091148376,M
0.15261992812156677,0.052173763513565063,0.0683351680636406,M
-0.002261595567688346,0.15186074376106262,0.08737480640411377,M
-0.03845367208123207,0.09719154983758926,0.13053491711616516,M
-0.08652633428573608,-0.022431934252381325,0.015329555608332157,M
-0.030140230432152748,0.1267932653427124,-0.17958615720272064,M
0.15641088783740997,0.10275134444236755,0.08588671684265137,M
0.0477396622300148,0.06676479429006577,0.13740064203739166,M
0.03855219855904579,0.24366335570812225,-0.16613911092281342,M
0.0010799303418025374,0.030222773551940918,0.02246819995343685,M
-0.018719477578997612,0.006755774840712547,-0.023153193295001984,M
0.09450921416282654,0.10688518732786179,-0.0931040570139885,M
0.03430654853582382,-0.0172446109354496,-0.21973203122615814,M
-0.008921604603528976,-0.0920698270201683,0.001955877523869276,M
-0.051478371024131775,-0.029298366978764534,-0.07355708628892899,M
-0.03385390713810921,-0.14918123185634613,-0.0951053723692894,M
0.0777430459856987,0.029607677832245827,0.2302210032939911,M
-0.19870255887508392,0.06556887924671173,0.07177232950925827,M
-0.08045972138643265,0.07146962732076645,0.01267892774194479,M
0.05250662937760353,-0.043225519359111786,-0.23387375473976135,M
0.1508525013923645,0.08218613266944885,-0.24094969034194946,M
0.2650682330131531,0.02103402651846409,-0.2312680035829544,M
0.05773766711354256,-0.12470509111881256,-0.17062899470329285,M
-0.006396011915057898,-0.022478725761175156,0.025486227124929428,M
-0.11517950147390366,-0.1118188425898552,-0.10988164693117142,M
0.01072542555630207,-0.21914587914943695,0.07842778414487839,M
0.021375561133027077,-0.2137998342514038,-0.07310984283685684,M
0.16015395522117615,0.005454530939459801,-0.16364221274852753,M
0.14104487001895905,0.08323429524898529,-0.13581107556819916,M
-0.17464910447597504,0.15090307593345642,-0.05371204391121864,M
-0.14399228990077972,-0.09855993092060089,0.231191486120224,M
-0.061773236840963364,0.08907470852136612,0.00545222032815218,M
-0.09978370368480682,0.08321233838796616,-0.0816122442483902,M
-0.22319166362285614,-0.028300786390900612,0.1343218982219696,M
-0.09224620461463928,-0.04614707827568054,-0.2740781605243683,M
-0.016616934910416603,-0.13151298463344574,-0.006488183047622442,M
-0.2684378921985626,-0.0673569068312645,-0.130452498793602,M
0.023553071543574333,0.08346240967512131,-0.2570417821407318,M
0.11026740074157715,0.17474935948848724,0.1637994647026062,M
-0.035537634044885635,0.03595028817653656,-0.0322151742875576,M
0.07921714335680008,-0.10346458107233047,0.02001192793250084,M
0.1267317682504654,-0.14825527369976044,-0.07976625859737396,M
-0.030225662514567375,0.04270009323954582,-0.09750914573669434,M
-0.2059883177280426,0.02706931345164776,-0.12092973291873932,M
0.03890778869390488,0.09113636612892151,0.1276000738143921,M
0.11127474159002304,0.18454517424106598,-0.051562581211328506,M
-0.02799224480986595,0.1219334751367569,0.32836493849754333,M
0.09592682868242264,-0.03762856125831604,0.1472412645816803,M
0.19083862006664276,-0.24084295332431793,-0.07668352872133255,M
-0.02265966683626175,0.046634890139102936,-0.030515270307660103,M
0.08217419683933258,0.09785626083612442,-0.005300869233906269,M
-0.1799893081188202,0.0005623340257443488,0.06786789745092392,M
0.07164652645587921,-0.02960004098713398,-0.015740923583507538,M
-0.11701226979494095,-0.04777040705084801,0.09606007486581802,M
-0.19448277354240417,-0.3003968298435211,0.04826239123940468,M
-0.1350383460521698,-0.09771280735731125,-0.08081935346126556,M
-0.08509203046560287,0.10815003514289856,-0.06684663146734238,M
0.11113224923610687,-0.06440954655408859,-0.07578793913125992,M
0.03063754364848137,0.16406583786010742,0.09049630165100098,M
-0.03133389726281166,0.08679109811782837,-0.09949037432670593,M
0.017479851841926575,0.05994746461510658,0.03792612627148628,M
0.009110183455049992,0.1311531662940979,-0.032231349498033524,M
-0.18359161913394928,-0.09881879389286041,0.08751948177814484,M
0.021044231951236725,-0.18556182086467743,0.03882845491170883,M
-0.18432258069515228,0.2046004980802536,-0.0038659260608255863,M
0.14815643429756165,0.12199573963880539,0.1516055315732956,M
0.13603335618972778,0.045768506824970245,-0.12784051895141602,M
-0.07477283477783203,-0.0643867626786232,-0.15404877066612244,M
-0.09553985297679901,0.049876030534505844,0.1425153762102127,M
0.1784757375717163,-0.0030182208865880966,0.348724365234375,M
-0.09807340055704117,0.07555186003446579,-0.010179715231060982,M
0.036539193242788315,-0.057131942361593246,0.030023155733942986,M
-0.09798983484506607,0.10779418796300888,0.028356628492474556,M
-0.04790898412466049,-0.08603838831186295,0.06992416083812714,M
0.23963862657546997,-0.040027063339948654,0.007420934736728668,M
-0.07840217649936676,-0.09611591696739197,-0.03903622552752495,M
-0.09491538256406784,0.13541048765182495,-0.13176394999027252,M
0.18600180745124817,0.1256200671195984,-0.06874287873506546,M
-0.14097978174686432,0.15697598457336426,0.2612060308456421,M
0.0890902429819107,-0.06860019266605377,-0.2615908980369568,M
-0.11433975398540497,0.2677547037601471,0.23461401462554932,M
-0.27166926860809326,0.11084430664777756,-0.0531172975897789,M
-0.23052537441253662,-0.10377408564090729,0.15088151395320892,M
0.13382767140865326,0.10194221884012222,0.09154599905014038,M
0.12365918606519699,0.05405775085091591,-0.25633740425109863,M
0.24174238741397858,-0.01898270472884178,0.15375769138336182,M
-0.015705235302448273,0.19627030193805695,-0.007613878231495619,M
-0.15848538279533386,0.04404575377702713,0.16165539622306824,M
-0.03382906690239906,0.03924264758825302,0.07263191044330597,M
-0.06409414112567902,0.1166413351893425,0.01211486104875803,M
-0.04346518963575363,-0.0017607518238946795,0.09240327030420303,M
0.14946338534355164,0.022889068350195885,0.09817834943532944,M
-0.2488451600074768,0.035502973943948746,-0.08652491867542267,M
-0.055786795914173126,-0.24341732263565063,0.2561753988265991,M
-0.10533380508422852,0.008398103527724743,-0.06995464861392975,M
-0.020805716514587402,-0.14240285754203796,0.13856099545955658,M
-0.004823774565011263,0.006902311462908983,-0.295204758644104,M
0.054267510771751404,0.13977912068367004,0.04993443936109543,M
-0.002289324067533016,0.07729772478342056,-0.05452001839876175,M
0.24249671399593353,0.013133237138390541,0.07168285548686981,M
-0.01810162328183651,-0.1198776587843895,0.04273571819067001,M
0.18063008785247803,-0.12602271139621735,-0.17004458606243134,M
0.20922163128852844,0.04192735627293587,0.12410488724708557,M
-0.002464744495227933,-0.2331261932849884,0.08886341005563736,M
-0.16443349421024323,0.04177183285355568,0.06631099432706833,M
-0.09895910322666168,-0.09414155781269073,0.07365362346172333,M
-0.13842299580574036,0.05550052598118782,0.23015038669109344,M
-0.1724165827035904,-0.010669711977243423,0.14271537959575653,M
-0.049424611032009125,0.028979746624827385,-0.2768038213253021,M
0.024650653824210167,0.11800618469715118,-0.1386917531490326,M
-0.054464563727378845,0.17543716728687286,-0.28920310735702515,M
0.010616244748234749,0.18361729383468628,-0.0937194675207138,M
0.1918564736843109,0.006399156991392374,0.09750991314649582,M
-0.22339539229869843,-0.08659180253744125,0.009164998307824135,M
-0.04923609644174576,0.056565627455711365,-0.10046324133872986,M
-0.16514159739017487,-0.15040095150470734,-0.0004839628527406603,M
-0.07963339239358902,0.0036982079036533833,0.09803687781095505,M
-0.1266012191772461,0.11820054054260254,-0.05261099711060524,M
0.06492842733860016,-0.19437269866466522,0.00137358158826828,M
0.09582515805959702,0.06862246245145798,-0.09553298354148865,M
0.07515326887369156,-0.026115186512470245,-0.09277818351984024,M
-0.06891714036464691,0.19944648444652557,0.13204161822795868,M
0.2953866720199585,0.06876778602600098,0.31693750619888306,M
-0.2207362949848175,0.15724427998065948,-0.0995602086186409,M
0.05562157928943634,-0.011802403256297112,-0.07439497113227844,M
-0.07395227998495102,0.03996191546320915,-0.15937474370002747,M
-0.07436756789684296,0.0565468855202198,0.07534467428922653,M
0.26946473121643066,0.027813229709863663,-0.06846989691257477,M
-0.14820058643817902,-0.16802310943603516,0.009802622720599174,M
0.06371095031499863,-0.18410569429397583,0.12735745310783386,M
-0.2234184890985489,-0.11792531609535217,0.08712833374738693,M
0.11504284292459488,0.04056686908006668,0.171644926071167,M
0.07627498358488083,0.050184380263090134,0.00637303339317441,M
0.08709906041622162,-0.08431421965360641,-0.0410471111536026,M
-0.16074010729789734,-0.13815052807331085,-0.13651828467845917,M
-0.14984522759914398,0.1107867956161499,-0.07587870210409164,M
0.1348012387752533,0.2817663848400116,-0.07404939830303192,M
-0.21075503528118134,0.11629164963960648,0.11226089298725128,M
0.12086836993694305,0.1819656640291214,-0.0078717777505517,M
-0.1714969128370285,0.03478524833917618,-0.1655287742614746,M
-0.14520098268985748,0.028871720656752586,-0.44312113523483276,M
-0.13799519836902618,0.012536820024251938,0.13094109296798706,M
-0.061887551099061966,-0.07550815492868423,0.0783587172627449,M
0.01319145318120718,-0.11219272762537003,0.14341655373573303,M
-0.10166236758232117,0.0866229310631752,0.013893584720790386,M
-0.007488330360502005,-0.02703356184065342,-0.02539200335741043,M
-0.08541090786457062,0.1168849840760231,0.3359068036079407,M
-0.008419797755777836,0.09209517389535904,0.14821946620941162,M
-0.08307087421417236,0.04040319472551346,0.18821199238300323,M
0.1348632425069809,0.019572574645280838,0.14569245278835297,M
-0.030437540262937546,-0.027377469465136528,-0.03954342380166054,M
-0.02324042282998562,0.041152697056531906,0.007811571005731821,M
0.125279501080513,-0.005829249043017626,-0.22740213572978973,M
0.12426933646202087,0.009076165035367012,-0.11379686743021011,M
-0.00833212025463581,-0.20935846865177155,-0.13887256383895874,M
0.045476075261831284,0.013803916983306408,0.08063167333602905,M
0.13455745577812195,0.06209949404001236,0.1160748302936554,M
-0.1623060554265976,0.10867815464735031,0.13803711533546448,M
-0.20616258680820465,-0.061540305614471436,-0.013825739733874798,M
0.2644742727279663,-0.015561459586024284,-0.13494591414928436,M
0.07690272480249405,0.20169197022914886,0.15814173221588135,M
0.03946864604949951,-0.12909972667694092,-0.18058238923549652,M
-0.041152119636535645,-0.09141191840171814,-0.29394522309303284,M
0.027847761288285255,-0.13679556548595428,-0.07988551259040833,M
0.027489731088280678,-0.0302833653986454,-0.02788839116692543,M
0.07060594111680984,0.0946071594953537,-0.10037119686603546,M
-0.1067168265581131,0.10404366999864578,-0.1269407570362091,M
-0.06493972986936569,0.009883882477879524,-0.01943354681134224,M
0.2952997386455536,0.011046805419027805,-0.006239269394427538,M
-0.05520976334810257,-0.041245315223932266,-0.07424844056367874,M
0.07811712473630905,0.0847114697098732,0.18468330800533295,M
-0.08612516522407532,-0.18273134529590607,-0.11673222482204437,M
0.057253703474998474,-0.03869854286313057,-0.2366163730621338,M
-0.08883991837501526,0.0633421391248703,-0.09801845997571945,M
-0.12939266860485077,0.14586177468299866,-0.020068475976586342,M
0.08491237461566925,-0.19232876598834991,-0.05678931623697281,M
0.08453739434480667,-0.19950899481773376,0.07862123847007751,M
-0.22317542135715485,-0.28343629837036133,-0.0717478096485138,M
-0.16148370504379272,0.09304487705230713,0.1382051557302475,M
0.20414862036705017,0.12122254818677902,0.19269847869873047,M
0.1698402762413025,-0.08120909333229065,-0.13851337134838104,M
-0.02731732837855816,0.04887344315648079,0.09844087064266205,M
-0.131064772605896,0.014212589710950851,0.08407012373209,M
-0.15421617031097412,0.025271911174058914,-0.026403319090604782,M
0.2057209312915802,0.06781205534934998,0.17344625294208527,M
-0.13761669397354126,-0.10885460674762726,-0.08834337443113327,M
-0.0750860646367073,-0.06444549560546875,-0.20400452613830566,M
-0.013287668116390705,0.04766610264778137,0.05417533963918686,M
0.03829994797706604,-0.027488255873322487,0.001006950857117772,M
0.1276848018169403,0.08324083685874939,0.19825442135334015,M
-0.027270600199699402,-0.10407428443431854,-0.07254911214113235,M
0.16428279876708984,0.07034984230995178,0.06023848429322243,M
0.0006740177632309496,0.1617828756570816,-0.1502618044614792,M
-0.10564344376325607,-0.13413017988204956,0.0834028422832489,M
0.1354789137840271,0.06790409237146378,0.042953308671712875,M
-0.08993903547525406,0.05940650403499603,-0.06311748176813126,M
-0.15636281669139862,0.0894477590918541,0.0007344168261624873,M
0.08906713873147964,-0.19792507588863373,-0.049028582870960236,M
0.11958413571119308,-0.12310012429952621,0.052017275243997574,M
-0.23254536092281342,-0.003829339984804392,0.14699850976467133,M
0.01750379428267479,-0.04349099472165108,0.081100232899189,M
-0.02826221100986004,0.000625685672275722,0.2601304054260254,M
-0.15515457093715668,0.14540298283100128,-0.24076709151268005,M
-0.25600865483283997,-0.052437372505664825,-0.05614938214421272,M
0.17993906140327454,0.09062929451465607,0.08417436480522156,M
0.1259954273700714,0.1277448832988739,-0.10034365952014923,M
0.020888837054371834,0.036674436181783676,-0.05686749517917633,M
-0.009767705574631691,-0.16879931092262268,0.10789046436548233,M
-0.019806532189249992,0.07330457866191864,-0.1391332894563675,M
-0.13492318987846375,-0.02890041284263134,-0.13021643459796906,M
0.005971228703856468,0.027315208688378334,0.08810678124427795,M
-0.07977498322725296,0.2541576325893402,-0.18665939569473267,M
-0.03240099176764488,-0.05074690654873848,-0.10491659492254257,M
0.29106104373931885,0.10001445561647415,-0.012251320295035839,M
-0.04323713853955269,-0.05567004159092903,-0.06083233281970024,M
0.03313155844807625,0.30192336440086365,0.003715217113494873,M
0.3949871063232422,0.07541399449110031,-0.16179077327251434,M
0.02840091660618782,-0.1781928688287735,-0.005163254681974649,M
0.13481973111629486,-0.10958722233772278,-0.19589513540267944,M
-0.2887038588523865,0.1597244292497635,-0.07847785204648972,M
-0.06818118691444397,0.22161775827407837,0.1272384524345398,M
-0.02079961821436882,-0.01758730039000511,-0.0755290761590004,M
0.21625308692455292,-0.05262864753603935,0.19142065942287445,M
-0.13221967220306396,-0.042351946234703064,-0.09843020886182785,M
-0.07839562743902206,-0.06356248259544373,-0.050935421139001846,M
-0.03662661463022232,0.016292795538902283,-0.025672880932688713,M
0.025323709473013878,0.05634983628988266,0.23852063715457916,M
0.04054517298936844,-0.19179151952266693,-0.12691591680049896,M
0.18290932476520538,0.11946860700845718,0.15279297530651093,M
-0.027505649253726006,-0.03311217203736305,0.0980561375617981,M
0.15496157109737396,-0.01936018280684948,0.08584101498126984,M
0.06390363723039627,-0.023581955581903458,-0.2631065249443054,M
0.16186708211898804,-0.3897017240524292,0.22165895998477936,M
-0.14542730152606964,0.18999457359313965,0.16641287505626678,M
0.11009230464696884,0.013348965905606747,-0.12705115973949432,M
0.01503712311387062,-0.09894189983606339,-0.22422082722187042,M
0.07435723394155502,0.19636477530002594,0.06957948207855225,M
-0.1467086523771286,-0.08697222918272018,0.1406293362379074,M
0.13003747165203094,0.11213573068380356,0.1002521961927414,M
-0.006999938283115625,0.08291233330965042,0.06107700988650322,M
0.06676337867975235,-0.1234482005238533,-0.03416142240166664,M
-0.19143857061862946,0.03077772632241249,-0.06723463535308838,M
-0.10657112300395966,-0.10616899281740189,0.25366804003715515,M
-0.05923641100525856,0.04122374951839447,0.16416803002357483,M
0.024619843810796738,0.007519396021962166,-0.04848460480570793,M
0.1478075236082077,0.004294175188988447,-0.02583276852965355,M
0.014983977191150188,-0.17142920196056366,0.05774896219372749,M
-0.015890413895249367,-0.08294006437063217,-0.18199409544467926,M
0.0022996580228209496,-0.0792311355471611,-0.029788104817271233,M
0.028583846986293793,0.003537742653861642,-0.25911813974380493,M
0.03502196446061134,0.020197425037622452,0.04895110800862312,M
-0.3343307673931122,0.105195552110672,-0.047020647674798965,M
0.0613987110555172,0.04861117899417877,-0.12534688413143158,M
-0.1787865310907364,0.08171000331640244,-0.00022131351579446346,M
0.21641431748867035,0.10760316997766495,0.13514810800552368,M
0.2761765420436859,0.026037201285362244,-0.09304172545671463,M
0.20982472598552704,0.03392553701996803,0.2441597729921341,M
-0.3240390419960022,0.04396205395460129,-0.0486280620098114,M
-0.09975360333919525,0.003702379995957017,-0.06193055585026741,M
0.05433811619877815,-0.1958204209804535,0.2263639271259308,M
-0.029773471876978874,0.01799212023615837,-0.060111138969659805,M
-0.14444661140441895,-0.09083148092031479,0.1695057451725006,M
-0.2415250539779663,-0.021745337173342705,0.19180577993392944,M
-0.04141855612397194,-0.07523304969072342,-0.004259900189936161,M
-0.015291236340999603,-0.03801707923412323,0.022553181275725365,M
-0.12157191336154938,-0.27952879667282104,0.09390933066606522,M
-0.2517523467540741,-0.04971229285001755,-0.07787051796913147,M
-0.016361987218260765,-0.0680902972817421,0.1775776445865631,M
-0.030369054526090622,-0.07035959511995316,0.06085800752043724,M
0.0984109565615654,-0.031599242240190506,0.06900129467248917,M
0.0296269990503788,-0.005380203481763601,-0.022803636267781258,M
0.024369005113840103,0.04109512269496918,-0.038616832345724106,M
0.05234064534306526,0.06319450587034225,0.10033923387527466,M
