geoid,lng,lat
37007,-80.1026917968817,34.9738129362333
40041,-94.8026484144402,36.4081997750152
37027,-81.5464057240621,35.9530285444922
46111,-98.09134329321,44.0234173272893
12051,-81.1658511122754,26.5534833256863
37039,-84.0634782916229,35.1338729987285
37049,-77.0938940483158,35.1248568234628
37055,-75.7979939503585,35.7795372857865
37059,-80.5444733956481,35.9291113343129
20021,-94.8462864187564,37.1693243930692
37069,-78.2857028759246,36.0827550176004
37083,-77.6517346581712,36.2574466239102
51810,-76.0434854786099,36.7335379809284
37091,-76.9820027112034,36.3590655869384
53059,-121.914743771646,46.0230360820255
37093,-79.2372635327356,35.0175433209397
37099,-83.1408268776475,35.287536046704
37111,-82.0493231274931,35.6816998119451
37117,-77.1092476903645,35.8432127185129
37127,-77.9864332578598,35.9672509498476
30101,-111.695639251602,48.6553983079335
37165,-79.4803776393407,34.8408992886463
31003,-98.0666857277061,42.1769072786242
37175,-82.7982082954456,35.20214088154
37199,-82.3076248573456,35.8989445705549
38017,-97.2480470246318,46.9329747220782
38037,-101.639713836338,46.3582874936028
38085,-101.040415802786,46.1126648376913
35061,-106.809033784684,34.7154594765292
38099,-97.721344989513,48.3694656496563
17147,-88.5911064338601,40.0103400746847
39035,-81.6586409545816,41.4244741186861
39039,-84.4904749421275,41.3239164164084
48193,-98.1106917907287,31.7048080982847
39043,-82.6192375617652,41.3632478609529
39125,-84.5802098959112,41.116624374338
40065,-99.414807028011,34.5879754850623
48433,-100.253363953776,33.1791897647965
48103,-102.51559294331,31.4286167274153
48141,-106.234836954693,31.768573169677
48151,-100.402186557226,32.7428132021954
38045,-98.5354266956245,46.4569005277414
48161,-96.1490824199783,31.7049044534844
48167,-94.9628831430256,29.3930862766452
48199,-94.3902126793881,30.3323831836988
48213,-95.8535942527814,32.2118986176977
48229,-105.38646753853,31.4562337284613
48241,-94.0251039089197,30.7439938251133
48245,-94.1629295192072,29.8840515955834
48261,-97.7017362320731,26.928544869497
48289,-95.9956962930208,31.2965039730244
48317,-101.95127226787,32.305991086674
48333,-98.5954403731988,31.4951895015711
48347,-94.6158666802143,31.6159840080782
38051,-99.4411970835807,46.1118438269065
48361,-93.8938880137046,30.1213046998749
48371,-102.723530138908,30.7810102673801
48395,-96.5127902679374,31.0270540260606
48423,-95.2691760654636,32.375039816809
38095,-99.2457798617712,48.6855399091608
48427,-98.7386838997539,26.5620969392534
48457,-94.3765998863208,30.7712351995673
38101,-101.541810083879,48.2217453598502
48471,-95.5722967420498,30.7390309674665
48475,-103.102501355179,31.5094923959024
48477,-96.4034408206108,30.2145241878066
48499,-95.3820750920061,32.7864057709021
40131,-95.6043591188021,36.3715730136678
49001,-113.235520303936,38.3570006809012
05077,-90.7821219116601,34.7806517856423
49003,-113.082120395752,41.5210109255589
49011,-112.111453993276,40.9900248701854
40073,-97.9420934641104,35.9453943838006
40079,-94.7034127050302,34.9002873932014
01017,-85.3920302156916,32.9143453511072
60030,-168.146830079175,-14.5436663013534
40145,-95.521183487699,35.9610892060844
41005,-122.220863639385,45.1880330447842
41021,-120.210782796791,45.3782839932836
41033,-123.555476210706,42.3654746316078
05129,-92.6995081414243,35.9108995725772
60040,-171.078173898122,-11.0549669876448
41035,-121.650151477041,42.686410690629
41039,-122.847484722987,43.9388100684721
41043,-122.534988365733,44.488877217929
19091,-94.2071600264913,42.7764600370015
41051,-122.414750394609,45.5468050011272
41055,-120.689363423904,45.4052376067129
41025,-118.967930628355,43.0640985288836
41061,-118.008797341044,45.3102461940415
42005,-79.4645269557263,40.8123022838142
42029,-75.7484433157713,39.9730590576779
42035,-77.6381461830535,41.2340521383857
25003,-73.2063467835447,42.370699260325
42059,-80.2229224797707,39.853834961258
26159,-86.0189450652847,42.2513063511689
42067,-77.4021799583863,40.5310531006431
26165,-85.5784374838949,44.3383342897249
42091,-75.3672789422166,40.2108184559626
48441,-99.8901513743776,32.3014462590666
48451,-100.462145988483,31.404449748312
42111,-79.0282592339586,39.9724680411221
40103,-97.2305067117861,36.3885884771579
45005,-81.3583003787228,32.9881528693809
45019,-79.953137175945,32.8346008901463
45025,-80.158737388211,34.6398020170493
40053,-97.786131560879,36.7961398052457
45043,-79.3323024084263,33.4342981342472
45063,-81.2721839683945,33.902287607443
45077,-82.7252380005096,34.8873095882427
45091,-81.1843706850884,34.9747331840791
46073,-98.6296578363939,44.0663337981455
13307,-84.5510451830896,32.0466401935312
46093,-102.716846096634,44.5668143487157
46095,-100.759981294888,43.5812583482739
27133,-96.2532059352667,43.674690493157
46123,-99.8839592972124,43.345932491662
51580,-79.9867820262264,37.7785436005281
47001,-84.1984581661509,36.1184532128386
47003,-86.4588863599587,35.51380346064
51600,-77.2997300846051,38.8530855094808
47005,-88.0683050036944,36.0697893020111
47019,-82.1274750449522,36.2927631080063
18011,-86.4687062546387,40.0507993393348
47029,-83.1211872530822,35.9254347991033
47049,-84.932443933166,36.3804787684552
31081,-98.0228628467328,40.8730231671645
47063,-83.2666798981258,36.2171391002916
47073,-82.9446703827247,36.4411786781553
21213,-86.5822435911649,36.7419503573129
47081,-87.4733376681831,35.8032323337733
47097,-89.6314519696272,35.76098741969
31109,-96.6877530956467,40.7841718182944
47121,-84.8133916765327,35.512821888171
47149,-86.4167342303482,35.8427181675532
31117,-101.060504042642,41.5681650222409
47173,-83.8375282531577,36.2878723900195
48007,-96.9933941289404,28.1248676565599
48485,-98.7035714544728,33.9879362969043
25001,-70.2914904216207,41.7241786119771
25013,-72.6315823124584,42.135088955248
13063,-84.3576442282379,33.5419047099711
25025,-71.0708743037354,42.3335890435694
26033,-84.5776876505815,46.3052701787892
26053,-89.6944318622388,46.4088956996167
26063,-83.0232306309551,43.8333567840793
26097,-85.0868453767139,46.0802258352739
26115,-83.5374927080502,41.9286879490593
21075,-89.1873623207857,36.5540420280344
13283,-82.5672881988055,32.4038747959039
21083,-88.6512002207508,36.7231032181168
31119,-97.6007642820811,41.9166951090863
13289,-83.4270772243851,32.6672004918917
01057,-87.7388577088365,33.7212222640921
13313,-84.9672077322902,34.8056112735824
01111,-85.4591287871211,33.2937847709711
13317,-82.7431959793174,33.7819496464053
15001,-155.51849348204,19.5987208327625
16083,-114.667150733086,42.3559696188062
05037,-90.7712140862028,35.2957152185395
16087,-116.784736282221,44.4524238196404
31123,-103.010614345034,41.716014839184
17027,-89.4224861806625,38.6064525076087
17031,-87.8168306216394,41.8401263310975
17047,-88.0532784549736,38.4165437310581
49029,-111.573152473774,41.0893162165137
49035,-111.923600505591,40.6673228012672
49043,-110.955695507771,40.8682267844842
49049,-111.670272348535,40.1199142136232
51015,-79.1338348505233,38.1644415526073
26027,-85.9934894632733,41.9153611174742
51037,-78.661649691021,37.0116202442085
30067,-110.526661706148,45.4883444441453
51051,-82.3503720769254,37.1258081428435
30095,-109.395215736698,45.6690390022279
51053,-77.6322690145878,37.0759386142271
51069,-78.2625472731145,39.2045778769004
13235,-83.475964465911,32.2322964633469
51073,-76.5434356776547,37.4159600152206
51085,-77.491175169595,37.7601447166913
51099,-77.1571921943798,38.2733474148912
51125,-78.8868396194875,37.7873611241686
36073,-78.2312130736263,43.2520773098302
51131,-75.8769725610186,37.3429852747018
21041,-85.1235737953572,38.6678383118626
51137,-78.0136849888671,38.2462005488131
51145,-77.91521122111,37.5501805124023
48049,-98.9997801865119,31.7742485823869
51149,-77.2241701067937,37.1865175187868
51161,-80.0679936798692,37.2692842453094
48069,-102.261670458233,34.5298875907103
39135,-84.6479827379703,39.7415313498925
51177,-77.6560730452212,38.1849599156221
39119,-81.9443763568823,39.9654279337023
51185,-81.5605923425771,37.12495439982
51199,-76.5635673645005,37.2431653895763
05051,-93.1504107429699,34.5766677775401
53005,-119.511217692916,46.2398080460809
53007,-120.6189726527,47.8692206070192
53009,-123.927997388455,48.0493223698826
31095,-97.1427217903282,40.1757321052434
13249,-84.3147569837053,32.2616625573688
53015,-122.681002363983,46.1932415490334
29173,-91.522030950374,39.5276845698803
53025,-119.451752054823,47.2056810055459
53031,-123.59526487036,47.7488865805062
53037,-120.679877797338,47.1243998546665
20147,-99.3470088590085,39.7845637415208
53043,-118.418727234809,47.5762632231569
12077,-84.8828985770526,30.2413744850143
72054,-66.5602113354383,18.3734516498156
72113,-66.6140677719802,18.0596744646259
72115,-66.9260322626133,18.4397314892582
72141,-66.702473138315,18.2710188999234
20151,-98.7396227622932,37.6477317804501
72147,-65.4390949774794,18.1226624070543
78010,-64.7676699146629,17.7331359731286
78020,-64.7393574519263,18.3387607910222
13159,-83.6880576837524,33.3163958714217
05061,-93.9935739490456,34.0889064882326
05093,-90.0542009506747,35.7638335972302
36079,-73.7494783702287,41.4266629353168
05095,-91.2039043509156,34.6778452811756
36097,-76.8751716258648,42.3938039105236
05099,-93.307199058463,33.6639632697791
05103,-92.8819402252577,33.5933528683997
05109,-93.6563270238928,34.1635217709811
29011,-94.3471253437796,37.5023214267196
05117,-91.5527974263076,34.8297985392543
05133,-94.2411776033923,33.9971754119254
05147,-91.2430562786985,35.1863064130894
06045,-123.391472620705,39.4402241016624
06051,-118.886843132197,37.9390894342499
24011,-75.8315551376005,38.8717130199714
24033,-76.8472798903823,38.8295270687039
24043,-77.813952842379,39.6036067143996
39127,-82.2361325465928,39.7371176120423
25007,-70.650087615522,41.3960846898846
25017,-71.3917984102626,42.4855745716803
26041,-86.9242275992086,45.91911878044
20153,-101.075850487361,39.7851876569461
31135,-101.649796429025,40.8509659053952
26099,-82.9322512974334,42.6955368497319
26103,-87.6415818105255,46.4313580928715
26135,-84.1297708386996,44.6817669673168
17019,-88.199160007469,40.1400965077048
26147,-82.6805387031992,42.9340666067019
29021,-94.8058868520477,39.659786273238
26163,-83.2821034742804,42.2818569582173
29035,-90.9623424424519,36.9412356797737
27023,-95.5666943168062,45.0223328604633
26037,-84.6015172253248,42.9436636981444
27053,-93.4768879807861,45.0045745936406
27077,-94.904566735074,48.7712493235271
27091,-94.5511640053514,43.674315058505
26051,-84.3882719826112,43.9906580936939
20179,-100.441839502537,39.3503474390077
27129,-94.9471195602559,44.7268138354732
27139,-93.5358933130835,44.6484654260907
40001,-94.6586637158064,35.8839066567605
27163,-92.8839350217277,45.0386982624081
40005,-96.037824297971,34.3737290543409
28007,-89.5815081724754,33.086278278648
28033,-89.9918203048035,34.8753958597359
19171,-92.5325542003325,42.0798104703543
28055,-90.989186348452,32.7414093311194
28075,-88.6625511873294,32.4042690388881
31079,-98.5021666246412,40.8725778387141
28143,-90.3755026009145,34.6519797215943
40033,-98.3722153011655,34.2901649149715
28157,-91.3109261693884,31.1610797898427
28163,-90.3964213123372,32.7803262580105
29023,-90.4065748479816,36.7164116621799
29029,-92.7660399042765,38.0270272748495
55119,-90.5012390102884,45.2115934508215
39033,-82.9197804465545,40.8507739375162
29031,-89.6844669417931,37.3840256864073
29510,-90.2451158700048,38.6358249242974
29033,-93.5051764547925,39.4269862875415
17129,-89.8021918483924,40.0273923837448
20159,-98.2009873668469,38.3471759513361
20169,-97.6499545875326,38.7838112141414
17161,-90.5673750185831,41.4673201962852
17175,-89.7974727579744,41.0933390255117
17185,-87.8443034684772,38.4460492107168
18009,-85.3248224800716,40.4736368222935
18175,-86.10530521705,38.5999979958937
42047,-78.6491453377745,41.4252381769348
49025,-111.88783564424,37.2850709339645
05003,-91.7684577361982,33.1912113547273
17041,-88.2173706659529,39.7694569403988
05007,-94.2561969338199,36.338724388474
05013,-92.5030468689051,33.558031272887
72143,-66.3372100972689,18.4094788248213
05045,-92.332045454045,35.1469811679232
05113,-94.2280939977585,34.4859135046009
13051,-81.1328352472508,32.0042155291885
13077,-84.7633581339435,33.3534642611421
31047,-99.8195762160755,40.8699488206543
13123,-84.4556250376488,34.6911630051661
41011,-124.059424239901,43.174207604446
13133,-83.1666705963899,33.5788302477616
32013,-118.111998818359,41.4068419795677
13137,-83.531123693603,34.631027968978
27095,-93.6300749221222,45.9380270435099
13139,-83.8196668146757,34.3169007567102
13143,-85.2110188525426,33.7942174411926
27101,-95.76327372207,44.0221624607065
13157,-83.5663658666707,34.133885707173
13171,-84.139471242019,33.076535686244
27109,-92.4017512744639,44.0037595727588
13181,-82.4511402758513,33.7936368132954
13185,-83.2677296816495,30.8338134832945
27125,-96.0953497377321,47.8716898670001
39129,-83.0243785329532,39.6419223673753
13195,-83.2090398888608,34.1277841705586
13015,-84.8404913634661,34.2378649265928
13213,-84.7480687440576,34.7884292214433
19101,-91.9488887023465,41.0317693029557
13217,-83.8501917749301,33.5550391572681
55073,-89.7590886108805,44.8982955277588
13237,-83.3727937361029,33.3217667301426
17137,-90.2014664585175,39.7155561363678
13245,-82.073503597209,33.3595919515931
13251,-81.6119417082818,32.7506054252591
39019,-81.0897164939755,40.5795774349084
13269,-84.2504742814891,32.5554764000507
35003,-108.404610998495,33.9152761349707
13279,-82.3312159607542,32.1216115800511
72089,-65.7249082678382,18.343134142101
23023,-69.8545664612332,43.9597719845805
23031,-70.7143764818448,43.4782162761855
19105,-91.1314614758389,42.1212280963965
24001,-78.6976174885841,39.6214504000255
24021,-77.3980066043331,39.4722303938333
24031,-77.2041824932736,39.136333991721
31057,-101.687947395986,40.1762005186839
24045,-75.620782984534,38.3732943326988
28149,-90.8519921301431,32.3572629785895
31075,-101.74054369811,41.9149707009823
28151,-90.9474870678784,33.2837811352022
39097,-83.4002022388717,39.8940171335438
29041,-92.9626386444539,39.5150912078637
29069,-90.0909092555151,36.2721139752821
31105,-103.714917270763,41.1977679918165
29087,-95.2155576459244,40.094418447285
29113,-90.9600671646466,39.0580352302794
29159,-93.2850978237733,38.7282915703505
28067,-89.1688129305808,31.6225514943615
29183,-90.6748753264728,38.7819234619981
29195,-93.2018446580627,39.1368468971266
20045,-95.2925910601319,38.8846679909386
29197,-92.5209198686708,40.4702536281835
72093,-66.9422977448275,18.1720910551119
29201,-89.5685198822697,37.0530399388883
30001,-112.89884034728,45.1327127884877
30013,-111.347037770281,47.3079555360268
30027,-109.224460142427,47.2635810003755
20051,-99.3172662550481,38.9147331303048
30031,-111.170386212198,45.5404056415211
20055,-100.73699850189,38.0442821094156
30045,-110.266027114855,47.0454321272411
30049,-112.390445077078,47.1224451123777
55039,-88.4882555818553,43.7535840478455
30055,-105.79542537969,47.6452120851021
30059,-110.885690720473,46.5981997667561
30069,-108.250197375208,47.1175426746296
30073,-112.226346885018,48.2277650849145
72007,-66.1273371968201,18.2510574918662
30083,-104.561413506454,47.7878863572467
30099,-112.24083003895,47.837114030629
31103,-99.7123999184209,42.878875915329
31151,-97.1409215608764,40.5240658106327
32001,-118.335817651656,39.5808926738266
42121,-79.7579540526537,41.4009898446184
32003,-115.013536968058,36.2152378177188
32015,-117.038025933733,39.9336632907582
33007,-71.3056347999819,44.689570261572
44001,-71.2840216944884,41.7172532284242
33015,-71.125366733878,42.9875554020775
48107,-101.299986628318,33.6146649370253
19109,-94.2067166102533,43.2041958050912
33017,-71.0288679974137,43.2969569999759
55123,-90.8344106622548,43.5938722634832
34001,-74.6609765136429,39.4777384640199
34005,-74.6680625372471,39.8777222113807
34015,-75.1414101790022,39.7172792391546
34019,-74.9122343760041,40.5673005288139
46015,-99.0809332886897,43.7180739517651
34021,-74.7017611277062,40.2834335557191
46035,-98.1459506479935,43.6747243383138
46039,-96.6680105738848,44.7600431602818
34025,-74.2209706864032,40.2604827608957
46049,-99.1452861680209,45.0710146997365
28061,-89.1188367207382,32.0191285337029
34029,-74.2809072771817,39.8851242806527
06031,-119.815550656691,36.075343710085
34035,-74.6163454818374,40.563500426647
48045,-101.208552629071,34.5302749899169
21229,-85.1747653669505,37.753380142784
17081,-88.9240175221226,38.3005139518335
21231,-84.828623125954,36.8012791005061
72011,-67.1206277230128,18.2880584368706
22035,-91.2350540306526,32.7325514549149
22045,-91.7299835423069,29.8965287094085
22053,-92.8141224139524,30.2677029635216
22055,-92.0638751496,30.2067446472647
06055,-122.330518115176,38.5064854472943
48149,-96.9197779277212,29.8767743414697
06059,-117.761070031243,33.7029721841701
06069,-121.074969252315,36.6056906323049
20061,-96.7525303867292,39.0024162617001
06073,-116.735292933769,33.0341367093702
06079,-120.404515991167,35.3870829354738
06083,-120.016473407762,34.6728798853872
06097,-122.887407860174,38.5282865877861
06101,-121.694843816781,39.0345777273961
06107,-118.800487564347,36.2201655160771
06113,-121.901569814929,38.6866192343576
19139,-91.1127070265745,41.4839213606198
08019,-105.64440226876,39.6891797331411
39099,-80.7763052130573,41.0146446315482
08023,-105.428235383752,37.2781243203978
08031,-104.875869828408,39.7621321215472
08037,-106.695366445023,39.6278455629321
08055,-104.960611324825,37.684678509645
19143,-95.6236673233205,43.3785791193673
01049,-85.8041097689603,34.4598003314095
01063,-87.9522035332915,32.8531477566293
29005,-95.4280889826689,40.4308191517713
01087,-85.6926557982763,32.3859386600916
29009,-93.8290556718378,36.7098622777833
01091,-87.7895308203143,32.247665493391
39159,-83.3715700942276,40.299405836327
31171,-100.555793983793,41.9135852685882
01095,-86.3066278481618,34.3669524969482
01101,-86.2076181657186,32.2202637980093
48145,-96.9358608168332,31.2532753522559
01107,-88.0887508065939,33.2807928237302
01115,-86.3146190715844,33.7157186351799
36057,-74.4397157000793,42.9022918072549
01119,-88.1988460437424,32.5910573517171
01131,-87.3081903348858,31.9892967512008
02090,-146.565411391752,64.8077653287233
02158,-163.382621357316,62.1550201750056
02240,-143.211813288518,63.8763245627724
04005,-111.770491378355,35.8387459779137
04009,-109.887388747413,32.9326998749902
04013,-112.491291363267,33.3488159443998
54001,-80.0030185204768,39.1329500917019
54005,-81.7112072363689,38.0229897232553
